[2017-03-08 22:42:21,620]  6 -- INFO  -- ComCloudShop.Web.Controllers.OrderController [Pay] -- Order Pay 
[2017-07-27 13:07:25,451]  13 -- INFO  -- ComCloudShop.Web.Controllers.AuthorizeMangeController [WeiXinWebAuthorize] -- url http://localhost:4607/AuthorizeMange/index
[2017-07-27 13:07:25,452]  13 -- DEBUG -- ComCloudShop.Web.Controllers.AuthorizeMangeController [Index] -- data.error=0
[2017-11-16 20:05:56,891]  7 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Index?type=55str=true
[2017-11-16 20:05:57,954]  7 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=1str=true
[2017-11-16 20:06:40,421]  12 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Index?type=55str=true
[2017-11-16 20:06:40,652]  15 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=1str=true
[2017-11-16 20:06:41,449]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Detail?pid=1084str=true
[2017-11-16 20:06:50,016]  14 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=2str=true
[2017-11-16 20:06:50,095]  13 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=6str=true
[2017-11-16 20:06:50,165]  12 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=9str=true
[2017-11-16 20:06:50,236]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=10str=true
[2017-11-16 20:06:50,278]  14 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=11str=true
[2017-11-16 20:06:50,318]  15 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=12str=true
[2017-11-16 20:06:50,354]  5 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=13str=true
[2017-11-16 20:06:50,481]  11 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=14str=true
[2017-11-16 20:06:50,571]  13 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=5str=true
[2017-11-16 20:06:50,615]  9 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=7str=true
[2017-11-16 20:06:50,956]  15 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Index?type=55str=true
[2017-11-16 20:06:51,039]  5 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=3str=true
[2017-11-16 20:06:51,145]  9 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=8str=true
[2017-11-16 20:06:51,194]  13 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=1str=true
[2017-11-16 20:06:51,280]  15 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=2str=true
[2017-11-16 20:06:51,599]  11 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=4str=true
[2017-11-16 20:06:52,018]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=3str=true
[2017-11-16 20:06:52,032]  9 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=4str=true
[2017-11-16 20:06:52,050]  13 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=5str=true
[2017-11-16 20:06:52,067]  15 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=6str=true
[2017-11-16 20:06:52,084]  5 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=7str=true
[2017-11-16 20:06:52,101]  12 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=8str=true
[2017-11-16 20:06:52,117]  13 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=9str=true
[2017-11-16 20:06:52,148]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList10?type=55&page=10str=true
[2017-11-16 20:06:52,572]  14 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Detail?pid=1085str=true
[2017-11-16 20:07:43,904]  6 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Detail?pid=1085str=true
[2017-11-16 20:08:08,622]  6 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/Detail?pid=1085str=true
[2017-11-16 20:08:13,668]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/GetCartNumberstr=true
[2017-11-16 20:08:15,805]  11 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/Addstr=true
[2017-11-16 20:08:16,026]  7 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/str=true
[2017-11-16 20:08:17,069]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/GetRuleListstr=true
[2017-11-16 20:08:17,098]  9 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList1str=true
[2017-11-16 20:08:19,399]  8 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/Submitstr=true
[2017-11-16 20:08:19,415]  10 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Order/Confimstr=true
[2017-11-16 20:11:27,771]  6 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/str=true
[2017-11-16 20:11:28,597]  8 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/GetRuleListstr=true
[2017-11-16 20:11:28,773]  7 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Product/GetProductList1str=true
[2017-11-16 20:11:30,664]  6 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Cart/Submitstr=true
[2017-11-16 20:11:30,709]  8 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Order/Confimstr=true
[2017-11-16 20:11:39,959]  7 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/Order/Addstr=true
[2017-11-16 21:04:28,754]  32 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regstr=true
[2017-11-16 21:04:35,299]  31 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:12:31,777]  70 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regstr=true
[2017-11-16 21:12:31,798]  70 -- INFO  -- ComCloudShop.Web.Controllers.BaseController [WeiXinWebAuthorize] -- url http://localhost:4607/User/Reg
[2017-11-16 21:13:06,184]  72 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regstr=true
[2017-11-16 21:13:12,534]  70 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:14:39,112]  66 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regstr=true
[2017-11-16 21:14:51,961]  82 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:50:15,279]  45 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regstr=true
[2017-11-16 21:50:33,687]  46 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:50:41,098]  46 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:50:59,992]  41 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:51:36,673]  60 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-16 21:52:02,110]  60 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Regsstr=true
[2017-11-17 00:53:06,144]  717 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginstr=true
[2017-11-17 00:53:06,163]  717 -- INFO  -- ComCloudShop.Web.Controllers.BaseController [WeiXinWebAuthorize] -- url http://localhost:4607/User/Login
[2017-11-17 00:53:30,303]  711 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginstr=true
[2017-11-17 00:53:34,207]  721 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginsstr=true
[2017-11-17 00:53:41,841]  713 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginsstr=true
[2017-11-17 00:53:44,668]  718 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginsstr=true
[2017-11-17 00:53:52,289]  720 -- DEBUG -- ComCloudShop.Web.Controllers.BaseController [OnActionExecuting] -- Request.Url=http://localhost:4607/User/Loginsstr=true
